thickness_um,thickness_err_um,foils,mean_exit_energy_MeV,sem_energy_MeV,sys_err_MeV,total_err_MeV
63.0,5.0,"0 x 25+/-5 µm, 1 x 50+/-5 µm, 0 x 125+/-5 µm, 0 x 200+/-5 µm, 0 x 300+/-5 µm",17.752677177419358,0.0020098691404131642,0.10087521613669459,0.10089523677848442
88.0,7.0710678118654755,"1 x 25+/-5 µm, 1 x 50+/-5 µm, 0 x 125+/-5 µm, 0 x 200+/-5 µm, 0 x 300+/-5 µm",17.608442961608773,0.0018623470890969725,0.11593727896213402,0.11595223581209614
