thickness_um,thickness_err_um,foils,mean_exit_energy_MeV,sem_energy_MeV,sys_err_MeV,total_err_MeV
38.0,5.0,"1 x 25+/-5 µm, 0 x 50+/-5 µm, 0 x 125+/-5 µm, 0 x 200+/-5 µm, 0 x 300+/-5 µm",17.869772943507748,0.030828753005946886,0.10005753117293281,0.10469919558585014
63.0,5.0,"0 x 25+/-5 µm, 1 x 50+/-5 µm, 0 x 125+/-5 µm, 0 x 200+/-5 µm, 0 x 300+/-5 µm",17.753934586994728,0.001823485015518815,0.10090543051278189,0.10092190547434028
88.0,7.0710678118654755,"1 x 25+/-5 µm, 1 x 50+/-5 µm, 0 x 125+/-5 µm, 0 x 200+/-5 µm, 0 x 300+/-5 µm",17.57553578389925,0.0329054018240483,0.13163448732870542,0.13568494287684685
